FNSKU,Date,units_sold,inventory_level
X003CYQ9H5,2025-05-08,,14.0
X003CYU953,2025-05-08,,125.0
X003CYU9OJ,2025-05-08,,160.0
X003CYX4I7,2025-05-08,1.0,45.0
X003CZT935,2025-05-08,,3.0
X003D08K7F,2025-05-08,,1.0
X003D08K7P,2025-05-08,,1.0
X003D0IC1T,2025-05-08,,12.0
X003D17LO7,2025-05-08,,22.0
X003D18F0V,2025-05-08,,5.0
X003DTG4RJ,2025-05-08,,4.0
X003DTG4RT,2025-05-08,,32.0
X003DTKRJF,2025-05-08,,6.0
X003DTMYS7,2025-05-08,,16.0
X003F3HIFF,2025-05-08,,195.0
X003IVKM9X,2025-05-08,,1.0
X003KY8DX5,2025-05-08,1.0,1.0
X003KY8ECF,2025-05-08,7.0,129.0
X003U4SOZH,2025-05-08,,3.0
X003UMS7GP,2025-05-08,1.0,44.0
X003UMUR2R,2025-05-08,,2.0
X003UMX0SZ,2025-05-08,,2.0
X003UMZ9MZ,2025-05-08,,3.0
X003UMZICV,2025-05-08,,13.0
X003UORTML,2025-05-08,,10.0
X003UP09GD,2025-05-08,,15.0
X003UPENE7,2025-05-08,,68.0
X003UPIT83,2025-05-08,,2.0
X003UPODAB,2025-05-08,,132.0
X003USHJTZ,2025-05-08,,1.0
X003USK3TN,2025-05-08,,9.0
X003USKOSN,2025-05-08,,3.0
X003UTA0ZT,2025-05-08,,28.0
X003UUGOFX,2025-05-08,,1.0
X003UUJ8PL,2025-05-08,,1.0
X003UUJ8PV,2025-05-08,,1.0
X003UUK9OZ,2025-05-08,1.0,24.0
X003UUKCOR,2025-05-08,,19.0
X003UUNWOJ,2025-05-08,,7.0
X003X5S4IZ,2025-05-08,,11.0
X003XRFY63,2025-05-08,,16.0
X003XRIQBX,2025-05-08,,4.0
X003XWDWPN,2025-05-08,9.0,180.0
X003XY1BM7,2025-05-08,,8.0
X0040LJ2Y1,2025-05-08,,10.0
X0040WN7TV,2025-05-08,,102.0
X0040WN8RR,2025-05-08,,116.0
X0042MD77B,2025-05-08,,98.0
X0042MFK53,2025-05-08,4.0,19.0
X0045X3SYT,2025-05-08,,1.0
X0045XB64D,2025-05-08,,11.0
X0045XB7AB,2025-05-08,,1.0
X0045XBHE7,2025-05-08,,31.0
X0045XGEZT,2025-05-08,1.0,26.0
X0045XGKV7,2025-05-08,,6.0
X00460KGG9,2025-05-08,,2.0
X00460OWXR,2025-05-08,,3.0
X0047NAE7B,2025-05-08,,12.0
X0047NGJ61,2025-05-08,,5.0
X004AOHWDV,2025-05-08,,7.0
X004DR4JZT,2025-05-08,1.0,13.0
X004DR56B5,2025-05-08,5.0,207.0
X004DVT57R,2025-05-08,1.0,16.0
X004EFKUUX,2025-05-08,11.0,0.0
X004GWOQDB,2025-05-08,2.0,5.0
X004GWU0JZ,2025-05-08,,12.0
X004J6XCHF,2025-05-08,,28.0
X004J7FULZ,2025-05-08,4.0,22.0
X004J7FX9J,2025-05-08,,54.0
X004JBSX1Z,2025-05-08,,11.0
X004KPTZET,2025-05-08,6.0,0.0
X004KQ2OC3,2025-05-08,,6.0
X004KTY3IX,2025-05-08,,4.0
B07JZXVSCL,2025-05-09,,16.0
X002QDWKDZ,2025-05-09,1.0,2.0
X002QDY6S7,2025-05-09,,6.0
X002R36WHJ,2025-05-09,,1.0
X002RRW3HD,2025-05-09,,2.0
X002WV0W27,2025-05-09,,2.0
X002WV2I47,2025-05-09,,13.0
X002XS22DV,2025-05-09,,1.0
X0032IPGMZ,2025-05-09,,3.0
X003303Y03,2025-05-09,,39.0
X0033GGGYN,2025-05-09,,1.0
X0033VQME7,2025-05-09,,127.0
X0033WCG3R,2025-05-09,,16.0
X0033WCGMN,2025-05-09,,22.0
X0033WPNNH,2025-05-09,,3.0
X0033XJWSN,2025-05-09,,18.0
X00345CTET,2025-05-09,1.0,1.0
X00345CV97,2025-05-09,2.0,27.0
X00345DNPD,2025-05-09,,67.0
X00345J8N9,2025-05-09,,3.0
X0034Y233H,2025-05-09,,177.0
X0034YU8C5,2025-05-09,2.0,112.0
X0034YUTCJ,2025-05-09,4.0,50.0
X0034YV5GD,2025-05-09,,53.0
X0034Z1CFV,2025-05-09,2.0,251.0
X0034Z3QMD,2025-05-09,,1.0
X0034Z53KV,2025-05-09,,81.0
X00353GGEJ,2025-05-09,1.0,290.0
X00353LJ2N,2025-05-09,1.0,3.0
X0035RXC2J,2025-05-09,,8.0
X0039TRW4R,2025-05-09,2.0,89.0
X0039TXMEB,2025-05-09,,50.0
X0039VNZN7,2025-05-09,,0.0
X0039VQH2N,2025-05-09,1.0,4.0
X0039VT0DL,2025-05-09,,6.0
X003CYQ9H5,2025-05-09,,14.0
X003CYU953,2025-05-09,,125.0
X003CYU9OJ,2025-05-09,,166.0
X003CYX4I7,2025-05-09,,45.0
X003CZT935,2025-05-09,,3.0
X003D08K7F,2025-05-09,,1.0
X003D08K7P,2025-05-09,,1.0
X003D0IC1T,2025-05-09,1.0,11.0
X003D17LO7,2025-05-09,,22.0
X003D18F0V,2025-05-09,1.0,5.0
X003DTG4RJ,2025-05-09,,4.0
X003DTG4RT,2025-05-09,,32.0
X003DTKRJF,2025-05-09,,6.0
X003DTMYS7,2025-05-09,,16.0
X003F3HIFF,2025-05-09,,195.0
X003IVKM9X,2025-05-09,,1.0
X003KY8DX5,2025-05-09,,1.0
X003KY8ECF,2025-05-09,10.0,125.0
X003U4SOZH,2025-05-09,,3.0
X003UMS7GP,2025-05-09,3.0,59.0
X003UMUR2R,2025-05-09,,2.0
X003UMX0SZ,2025-05-09,,2.0
X003UMZ9MZ,2025-05-09,,2.0
X003UMZICV,2025-05-09,,13.0
X003UORTML,2025-05-09,,10.0
X003UP09GD,2025-05-09,,15.0
X003UPENE7,2025-05-09,4.0,64.0
X003UPIT83,2025-05-09,,2.0
X003UPODAB,2025-05-09,,132.0
X003USHJTZ,2025-05-09,,1.0
X003USK3TN,2025-05-09,,7.0
X003USKOSN,2025-05-09,,3.0
X003UTA0ZT,2025-05-09,,28.0
X003UUGOFX,2025-05-09,,1.0
X003UUJ8PL,2025-05-09,,1.0
X003UUJ8PV,2025-05-09,,1.0
X003UUK9OZ,2025-05-09,4.0,20.0
X003UUKCOR,2025-05-09,,19.0
X003UUNWOJ,2025-05-09,,7.0
X003X5S4IZ,2025-05-09,,11.0
X003XRFY63,2025-05-09,,16.0
X003XRIQBX,2025-05-09,,4.0
X003XWDWPN,2025-05-09,8.0,173.0
X003XY1BM7,2025-05-09,,8.0
X0040LJ2Y1,2025-05-09,,0.0
X0040WN7TV,2025-05-09,,102.0
X0040WN8RR,2025-05-09,,116.0
X0042MD77B,2025-05-09,,98.0
X0042MFK53,2025-05-09,6.0,13.0
X0045X3SYT,2025-05-09,,1.0
X0045XB64D,2025-05-09,,11.0
X0045XB7AB,2025-05-09,,1.0
X0045XBHE7,2025-05-09,,31.0
X0045XGEZT,2025-05-09,4.0,22.0
X0045XGKV7,2025-05-09,,6.0
X00460KGG9,2025-05-09,,2.0
X00460OWXR,2025-05-09,,3.0
X0047NAE7B,2025-05-09,,12.0
X0047NGJ61,2025-05-09,,5.0
X004AOHWDV,2025-05-09,,5.0
X004DR4JZT,2025-05-09,1.0,12.0
X004DR56B5,2025-05-09,1.0,206.0
X004DVT57R,2025-05-09,1.0,15.0
X004EFKUUX,2025-05-09,5.0,0.0
X004GWOQDB,2025-05-09,,5.0
X004GWU0JZ,2025-05-09,,12.0
X004J6XCHF,2025-05-09,,28.0
X004J7FULZ,2025-05-09,6.0,16.0
X004J7FX9J,2025-05-09,,54.0
X004JBSX1Z,2025-05-09,,11.0
X004KPTZET,2025-05-09,,0.0
X004KQ2OC3,2025-05-09,,6.0
X004KTY3IX,2025-05-09,1.0,3.0
B07JZXVSCL,2025-05-10,,16.0
X002QDWKDZ,2025-05-10,,74.0
X002QDY6S7,2025-05-10,,96.0
X002R36WHJ,2025-05-10,,1.0
X002RRW3HD,2025-05-10,,2.0
X002WV0W27,2025-05-10,,8.0
X002WV2I47,2025-05-10,,13.0
X002XS22DV,2025-05-10,,1.0
X002ZVOS83,2025-05-10,,540.0
X00308MQNJ,2025-05-10,,100.0
X0032IPGMZ,2025-05-10,,3.0
X003303Y03,2025-05-10,,39.0
X0033GGGYN,2025-05-10,,1.0
X0033VQME7,2025-05-10,1.0,125.0
X0033VQSKF,2025-05-10,,200.0
X0033WCG3R,2025-05-10,,16.0
X0033WCGMN,2025-05-10,,21.0
X0033WPNNH,2025-05-10,,3.0
X0033XJWSN,2025-05-10,,18.0
X00345CTET,2025-05-10,,1.0
X00345CV97,2025-05-10,,27.0
X00345DNPD,2025-05-10,,67.0
X00345J8N9,2025-05-10,,3.0
X0034Y233H,2025-05-10,4.0,173.0
X0034Y3JRV,2025-05-10,,40.0
X0034YU8C5,2025-05-10,2.0,112.0
X0034YUTCJ,2025-05-10,1.0,49.0
X0034YV5GD,2025-05-10,,53.0
X0034Z0VYJ,2025-05-10,,18.0
X0034Z1CFV,2025-05-10,1.0,250.0
X0034Z3QMD,2025-05-10,,1.0
X0034Z3REF,2025-05-10,,48.0
X0034Z53KV,2025-05-10,,82.0
X00353GGEJ,2025-05-10,,289.0
X00353LJ2N,2025-05-10,2.0,3.0
X0035RXC2J,2025-05-10,,8.0
X0039TRW4R,2025-05-10,,89.0
X0039TXMEB,2025-05-10,,50.0
X0039VNZN7,2025-05-10,,3.0
X0039VQH2N,2025-05-10,,4.0
X0039VT0DL,2025-05-10,,5.0
X003CYQ9H5,2025-05-10,,14.0
X003CYU953,2025-05-10,,185.0
X003CYU9OJ,2025-05-10,,166.0
X003CYX4I7,2025-05-10,2.0,121.0
X003CYX7YD,2025-05-10,,90.0
X003CZ3U0N,2025-05-10,,40.0
X003CZT935,2025-05-10,,3.0
X003D08K7F,2025-05-10,,1.0
X003D08K7P,2025-05-10,,0.0
X003D0IC1T,2025-05-10,,11.0
X003D17LO7,2025-05-10,,394.0
X003D18F0V,2025-05-10,,5.0
X003DTG4RJ,2025-05-10,,4.0
X003DTG4RT,2025-05-10,,32.0
X003DTKRJF,2025-05-10,,6.0
X003DTMYS7,2025-05-10,,16.0
X003F3HIFF,2025-05-10,,195.0
X003HG5MET,2025-05-10,,4.0
X003IVKM9X,2025-05-10,,1.0
X003KY8DX5,2025-05-10,1.0,1.0
X003KY8ECF,2025-05-10,7.0,117.0
X003SLWYGH,2025-05-10,,120.0
X003U4SOZH,2025-05-10,,28.0
X003UMLL81,2025-05-10,,18.0
X003UMS7GP,2025-05-10,1.0,151.0
X003UMSI55,2025-05-10,,24.0
X003UMUR2R,2025-05-10,,2.0
X003UMX0SZ,2025-05-10,,24.0
X003UMZ9MZ,2025-05-10,,6.0
X003UMZICV,2025-05-10,,13.0
X003UORTML,2025-05-10,,10.0
X003UP09GD,2025-05-10,,15.0
X003UPENE7,2025-05-10,,62.0
X003UPIT83,2025-05-10,,2.0
X003UPODAB,2025-05-10,,132.0
X003USHJTZ,2025-05-10,,1.0
X003USK3TN,2025-05-10,,7.0
X003USKOSN,2025-05-10,,3.0
X003UTA0ZT,2025-05-10,,28.0
X003UUGOFX,2025-05-10,,0.0
X003UUGOHV,2025-05-10,,40.0
X003UUJ8PL,2025-05-10,,1.0
X003UUJ8PV,2025-05-10,,1.0
X003UUK9OZ,2025-05-10,1.0,17.0
X003UUKCOR,2025-05-10,,19.0
X003UUMF79,2025-05-10,,36.0
X003UUNWOJ,2025-05-10,,7.0
X003X5S4IZ,2025-05-10,,11.0
X003XRFY63,2025-05-10,,16.0
X003XRIQBX,2025-05-10,,4.0
X003XWDWPN,2025-05-10,4.0,168.0
X003XY1BM7,2025-05-10,,8.0
X0040LJ2Y1,2025-05-10,,0.0
X0040WJTEN,2025-05-10,,24.0
X0040WN7TV,2025-05-10,,102.0
X0040WN8RR,2025-05-10,,116.0
X0041UCG8P,2025-05-10,,6.0
X0042MD77B,2025-05-10,,98.0
X0042MFK53,2025-05-10,5.0,8.0
X0045X3SYT,2025-05-10,,1.0
X0045XB64D,2025-05-10,,11.0
X0045XB7AB,2025-05-10,,1.0
X0045XBHE7,2025-05-10,,31.0
X0045XGEZT,2025-05-10,,22.0
X0045XGKV7,2025-05-10,,6.0
X00460KGG9,2025-05-10,,2.0
X00460OWXR,2025-05-10,,3.0
X00476L643,2025-05-10,,30.0
X0047NAE7B,2025-05-10,,12.0
X0047NGJ61,2025-05-10,,6.0
X004AOHWDV,2025-05-10,,5.0
X004DR4JZT,2025-05-10,,12.0
X004DR56B5,2025-05-10,6.0,200.0
X004DVT57R,2025-05-10,,15.0
X004EFKUUX,2025-05-10,1.0,0.0
X004GBY0MJ,2025-05-10,,390.0
X004GWOQDB,2025-05-10,,5.0
X004GWU0JZ,2025-05-10,,12.0
X004J6XCHF,2025-05-10,,68.0
X004J7FULZ,2025-05-10,1.0,15.0
X004J7FX9J,2025-05-10,,54.0
X004JBLVOL,2025-05-10,,24.0
X004JBM159,2025-05-10,,42.0
X004JBSX1Z,2025-05-10,,11.0
X004JPS645,2025-05-10,,49.0
X004KPTZET,2025-05-10,,150.0
X004KQ2OC3,2025-05-10,,6.0
X004KRAJ9R,2025-05-10,,96.0
X004KRAN0R,2025-05-10,,42.0
X004KRAY2J,2025-05-10,,18.0
X004KS1N69,2025-05-10,,60.0
X004KTY3IX,2025-05-10,,3.0
X004KUGGNR,2025-05-10,,120.0
X004KUKJUD,2025-05-10,,16.0
X004KVS8RX,2025-05-10,,3.0
B07JZXVSCL,2025-05-11,,16.0
X002QDWKDZ,2025-05-11,,50.0
X002QDY6S7,2025-05-11,,24.0
X002R36WHJ,2025-05-11,,1.0
X002RRW3HD,2025-05-11,,2.0
X002WV0W27,2025-05-11,,152.0
X002WV2I47,2025-05-11,,13.0
X002XS22DV,2025-05-11,,1.0
X002ZVOS83,2025-05-11,,115.0
X00308MQNJ,2025-05-11,,68.0
X0032IPGMZ,2025-05-11,,3.0
X003303Y03,2025-05-11,,39.0
X003349Z7F,2025-05-11,,48.0
X0033GGGYN,2025-05-11,,1.0
X0033VQME7,2025-05-11,1.0,124.0
X0033VQSKF,2025-05-11,,77.0
X0033WCG3R,2025-05-11,,16.0
X0033WCGMN,2025-05-11,,21.0
X0033WPNNH,2025-05-11,,3.0
X0033XJWSN,2025-05-11,,18.0
X00345CTET,2025-05-11,,1.0
X00345CV97,2025-05-11,,27.0
X00345DNPD,2025-05-11,2.0,65.0
X00345I17N,2025-05-11,,64.0
X00345J8N9,2025-05-11,,3.0
X0034Y233H,2025-05-11,1.0,172.0
X0034Y3JRV,2025-05-11,,20.0
X0034YU8C5,2025-05-11,1.0,111.0
X0034YUTCJ,2025-05-11,,49.0
X0034YV5GD,2025-05-11,,53.0
X0034Z0VYJ,2025-05-11,,6.0
X0034Z1CFV,2025-05-11,4.0,246.0
X0034Z3QMD,2025-05-11,,1.0
X0034Z3REF,2025-05-11,,68.0
X0034Z53KV,2025-05-11,,82.0
X00353GGEJ,2025-05-11,1.0,288.0
X00353LJ2N,2025-05-11,1.0,3.0
X0035RXC2J,2025-05-11,1.0,7.0
X0039TRW4R,2025-05-11,,89.0
X0039TXMEB,2025-05-11,,74.0
X0039VNZN7,2025-05-11,,3.0
X0039VQH2N,2025-05-11,,4.0
X0039VT0DL,2025-05-11,,5.0
X003CYQ9H5,2025-05-11,,14.0
X003CYU953,2025-05-11,,173.0
X003CYU9OJ,2025-05-11,,166.0
X003CYX4I7,2025-05-11,,97.0
X003CYX7YD,2025-05-11,,50.0
X003CZ3U0N,2025-05-11,,30.0
X003CZT935,2025-05-11,,3.0
X003D00CA3,2025-05-11,,20.0
X003D08K7F,2025-05-11,,1.0
X003D08K7P,2025-05-11,,26.0
X003D0IC1T,2025-05-11,,11.0
X003D17LO7,2025-05-11,,184.0
X003D18F0V,2025-05-11,,5.0
X003DTG4RJ,2025-05-11,,4.0
X003DTG4RT,2025-05-11,,32.0
X003DTKRJF,2025-05-11,,6.0
X003DTMYS7,2025-05-11,,16.0
X003F3HIFF,2025-05-11,,195.0
X003HG5MET,2025-05-11,,0.0
X003IVKM9X,2025-05-11,,1.0
X003KY8DX5,2025-05-11,,1.0
X003KY8ECF,2025-05-11,2.0,113.0
X003SLWYGH,2025-05-11,,48.0
X003U4SOZH,2025-05-11,,13.0
X003UMLL81,2025-05-11,,18.0
X003UMS7GP,2025-05-11,2.0,127.0
X003UMSI55,2025-05-11,,24.0
X003UMUR2R,2025-05-11,,2.0
X003UMX0SZ,2025-05-11,,12.0
X003UMZ9MZ,2025-05-11,,0.0
X003UMZICV,2025-05-11,,13.0
X003UORTML,2025-05-11,,9.0
X003UP09GD,2025-05-11,,15.0
X003UPENE7,2025-05-11,1.0,60.0
X003UPIT83,2025-05-11,,2.0
X003UPODAB,2025-05-11,,132.0
X003USHJTP,2025-05-11,,30.0
X003USHJTZ,2025-05-11,,31.0
X003USK3TN,2025-05-11,,7.0
X003USKOSN,2025-05-11,,63.0
X003USKQIB,2025-05-11,,27.0
X003UTA0ZT,2025-05-11,,28.0
X003UUGOFX,2025-05-11,,1.0
X003UUGOHV,2025-05-11,,90.0
X003UUJ8PL,2025-05-11,,1.0
X003UUJ8PV,2025-05-11,,1.0
X003UUK9OZ,2025-05-11,,19.0
X003UUKCOR,2025-05-11,,19.0
X003UUMF79,2025-05-11,,36.0
X003UUNWOJ,2025-05-11,,7.0
X003X5S4IZ,2025-05-11,,11.0
X003XRFY63,2025-05-11,,16.0
X003XRIQBX,2025-05-11,,4.0
X003XWDWPN,2025-05-11,5.0,158.0
X003XY1BM7,2025-05-11,,8.0
X0040LJ2Y1,2025-05-11,,22.0
X0040WJTEN,2025-05-11,,24.0
X0040WN7TV,2025-05-11,,102.0
X0040WN8RR,2025-05-11,,116.0
X0041UCG8P,2025-05-11,,0.0
X0042MD77B,2025-05-11,,98.0
X0042MFK53,2025-05-11,1.0,7.0
X0045X3SYT,2025-05-11,,1.0
X0045XB64D,2025-05-11,,11.0
X0045XB7AB,2025-05-11,,1.0
X0045XBHE7,2025-05-11,1.0,30.0
X0045XGEZT,2025-05-11,1.0,21.0
X0045XGKV7,2025-05-11,,6.0
X00460KGG9,2025-05-11,,2.0
X00460OWXR,2025-05-11,,3.0
X00476L643,2025-05-11,,30.0
X00476N5IN,2025-05-11,,50.0
X0047NAE7B,2025-05-11,,12.0
X0047NGJ61,2025-05-11,,6.0
X004AOHWDV,2025-05-11,,5.0
X004BR9R4J,2025-05-11,,12.0
X004DR4JZT,2025-05-11,,12.0
X004DR56B5,2025-05-11,4.0,196.0
X004DVT57R,2025-05-11,2.0,13.0
X004EFKUUX,2025-05-11,7.0,0.0
X004GBY0MJ,2025-05-11,,222.0
X004GWOQDB,2025-05-11,,5.0
X004GWU0JZ,2025-05-11,,12.0
X004J6XCHF,2025-05-11,,68.0
X004J7FULZ,2025-05-11,1.0,14.0
X004J7FX9J,2025-05-11,,54.0
X004JBLVOL,2025-05-11,,6.0
X004JBM159,2025-05-11,,18.0
X004JBSX1Z,2025-05-11,,11.0
X004JPS645,2025-05-11,,28.0
X004KPTZET,2025-05-11,,54.0
X004KQ2OC3,2025-05-11,,6.0
X004KQOKBL,2025-05-11,,48.0
X004KRAJ9R,2025-05-11,,48.0
X004KRAN0R,2025-05-11,,63.0
X004KRAY2J,2025-05-11,,18.0
X004KRT2XL,2025-05-11,,6.0
X004KS1N69,2025-05-11,,60.0
X004KTY3IX,2025-05-11,,3.0
X004KU9UNZ,2025-05-11,,30.0
X004KUB8M1,2025-05-11,,18.0
X004KUGGNR,2025-05-11,,107.0
X004KUKJUD,2025-05-11,,16.0
X004KVRM4N,2025-05-11,,20.0
X004KVS8RX,2025-05-11,,3.0
B07JZXVSCL,2025-05-12,,16.0
X002QDWKDZ,2025-05-12,,49.0
X002QDY6S7,2025-05-12,,53.0
X002R36WHJ,2025-05-12,,1.0
X002RRW3HD,2025-05-12,,2.0
X002WV0W27,2025-05-12,,50.0
X002WV2I47,2025-05-12,,13.0
X002XS22DV,2025-05-12,,1.0
X002ZVOS83,2025-05-12,,367.0
X00308MQNJ,2025-05-12,,75.0
X0032IPGMZ,2025-05-12,,3.0
X003303Y03,2025-05-12,,39.0
X003349Z7F,2025-05-12,,15.0
X00334B0T1,2025-05-12,,0.0
X00334B0UF,2025-05-12,,120.0
X0033GGGYN,2025-05-12,,9.0
X0033VQME7,2025-05-12,1.0,123.0
X0033VQSKF,2025-05-12,,88.0
X0033WCG3R,2025-05-12,,16.0
X0033WCGMN,2025-05-12,,21.0
X0033WPNNH,2025-05-12,,3.0
X0033XJWSN,2025-05-12,,18.0
X00345CTET,2025-05-12,,1.0
X00345CV97,2025-05-12,,27.0
X00345DNPD,2025-05-12,,65.0
X00345I17N,2025-05-12,,16.0
X00345J8N9,2025-05-12,,3.0
X0034Y233H,2025-05-12,2.0,170.0
X0034Y3JRV,2025-05-12,,20.0
X0034YU8C5,2025-05-12,,111.0
X0034YUTCJ,2025-05-12,1.0,48.0
X0034YV5GD,2025-05-12,,53.0
X0034Z0VYJ,2025-05-12,,0.0
X0034Z1CFV,2025-05-12,1.0,245.0
X0034Z3QMD,2025-05-12,,1.0
X0034Z3REF,2025-05-12,,46.0
X0034Z53KV,2025-05-12,,82.0
X00353GGEJ,2025-05-12,1.0,286.0
X00353LJ2N,2025-05-12,1.0,3.0
X0035RXC2J,2025-05-12,,7.0
X0039TRW4R,2025-05-12,2.0,87.0
X0039TXMEB,2025-05-12,,50.0
X0039VNZN7,2025-05-12,,3.0
X0039VQH2N,2025-05-12,,4.0
X0039VT0DL,2025-05-12,,5.0
X003CYQ9H5,2025-05-12,,11.0
X003CYU953,2025-05-12,,161.0
X003CYU9OJ,2025-05-12,,166.0
X003CYX4I7,2025-05-12,,52.0
X003CYX7YD,2025-05-12,,30.0
X003CZ3U0N,2025-05-12,,14.0
X003CZT935,2025-05-12,,147.0
X003D00CA3,2025-05-12,,0.0
X003D08K7F,2025-05-12,,1.0
X003D08K7P,2025-05-12,,26.0
X003D0IC1T,2025-05-12,,11.0
X003D17LO7,2025-05-12,,190.0
X003D18F0V,2025-05-12,,5.0
X003DTG4RJ,2025-05-12,,4.0
X003DTG4RT,2025-05-12,,32.0
X003DTKRJF,2025-05-12,,6.0
X003DTMYS7,2025-05-12,,16.0
X003F3HIFF,2025-05-12,,195.0
X003HG5MET,2025-05-12,,0.0
X003IVKM9X,2025-05-12,,1.0
X003KY8DX5,2025-05-12,,1.0
X003KY8ECF,2025-05-12,10.0,104.0
X003SLWYGH,2025-05-12,,65.0
X003U4SOZH,2025-05-12,,13.0
X003UMLL81,2025-05-12,,17.0
X003UMS7GP,2025-05-12,2.0,83.0
X003UMSI55,2025-05-12,,14.0
X003UMUR2R,2025-05-12,,2.0
X003UMX0SZ,2025-05-12,,12.0
X003UMZ9MZ,2025-05-12,,0.0
X003UMZICV,2025-05-12,,13.0
X003UORTML,2025-05-12,1.0,9.0
X003UP09GD,2025-05-12,,15.0
X003UPENE7,2025-05-12,1.0,59.0
X003UPIT83,2025-05-12,,2.0
X003UPODAB,2025-05-12,,130.0
X003USHJTP,2025-05-12,,21.0
X003USHJTZ,2025-05-12,,13.0
X003USK3TN,2025-05-12,,7.0
X003USKOSN,2025-05-12,,51.0
X003USKQIB,2025-05-12,,15.0
X003UTA0ZT,2025-05-12,,28.0
X003UUGOFX,2025-05-12,,1.0
X003UUGOHV,2025-05-12,,30.0
X003UUJ8PL,2025-05-12,,1.0
X003UUJ8PV,2025-05-12,,1.0
X003UUK9OZ,2025-05-12,2.0,17.0
X003UUKCOR,2025-05-12,,19.0
X003UUMF79,2025-05-12,,18.0
X003UUNWOJ,2025-05-12,,7.0
X003X5S4IZ,2025-05-12,,11.0
X003XRFY63,2025-05-12,,16.0
X003XRIQBX,2025-05-12,,4.0
X003XWDWPN,2025-05-12,7.0,153.0
X003XY1BM7,2025-05-12,,3.0
X0040LJ2Y1,2025-05-12,,45.0
X0040WJTEN,2025-05-12,,7.0
X0040WN7TV,2025-05-12,1.0,101.0
X0040WN8RR,2025-05-12,,116.0
X0041UCG8P,2025-05-12,,0.0
X0042MD77B,2025-05-12,,98.0
X0042MFK53,2025-05-12,,7.0
X0045X3SYT,2025-05-12,,1.0
X0045XB64D,2025-05-12,,11.0
X0045XB7AB,2025-05-12,,1.0
X0045XBHE7,2025-05-12,,30.0
X0045XGEZT,2025-05-12,4.0,17.0
X0045XGKV7,2025-05-12,,6.0
X00460KGG9,2025-05-12,,2.0
X00460OWXR,2025-05-12,2.0,1.0
X00476L643,2025-05-12,,18.0
X00476N5IN,2025-05-12,,40.0
X0047NAE7B,2025-05-12,1.0,11.0
X0047NGJ61,2025-05-12,,6.0
X004AOHWDV,2025-05-12,,5.0
X004BR9R4J,2025-05-12,,0.0
X004DR4JZT,2025-05-12,1.0,11.0
X004DR56B5,2025-05-12,,196.0
X004DVT57R,2025-05-12,1.0,12.0
X004EFKUUX,2025-05-12,4.0,0.0
X004GBY0MJ,2025-05-12,,205.0
X004GWOQDB,2025-05-12,,5.0
X004GWU0JZ,2025-05-12,,12.0
X004J6XCHF,2025-05-12,,44.0
X004J7FULZ,2025-05-12,3.0,11.0
X004J7FX9J,2025-05-12,,54.0
X004JBLVOL,2025-05-12,,12.0
X004JBM159,2025-05-12,,12.0
X004JBSX1Z,2025-05-12,,11.0
X004JPS645,2025-05-12,,14.0
X004KPTZET,2025-05-12,,32.0
X004KQ2OC3,2025-05-12,,6.0
X004KQOKBL,2025-05-12,,12.0
X004KRAJ9R,2025-05-12,,30.0
X004KRAN0R,2025-05-12,,38.0
X004KRAY2J,2025-05-12,,16.0
X004KRT2XL,2025-05-12,,0.0
X004KS1N69,2025-05-12,,40.0
X004KTY3IX,2025-05-12,,3.0
X004KU9UNZ,2025-05-12,,14.0
X004KUB8M1,2025-05-12,,6.0
X004KUGGNR,2025-05-12,,95.0
X004KUKJUD,2025-05-12,,16.0
X004KVRM4N,2025-05-12,,20.0
X004KVS8RX,2025-05-12,,0.0
B07JZXVSCL,2025-05-13,,16.0
X002QDWKDZ,2025-05-13,,70.0
X002QDY6S7,2025-05-13,,40.0
X002R36WHJ,2025-05-13,,1.0
X002RRW3HD,2025-05-13,,2.0
X002WV0W27,2025-05-13,,76.0
X002WV2I47,2025-05-13,,13.0
X002XS22DV,2025-05-13,,1.0
X002ZVOS83,2025-05-13,,190.0
X00308MQNJ,2025-05-13,,45.0
X0032IPGMZ,2025-05-13,,3.0
X003303Y03,2025-05-13,,39.0
X003349Z7F,2025-05-13,,15.0
X00334B0T1,2025-05-13,,0.0
X00334B0UF,2025-05-13,,96.0
X0033GGGYN,2025-05-13,,9.0
X0033VQME7,2025-05-13,,123.0
X0033VQSKF,2025-05-13,1.0,78.0
X0033WCG3R,2025-05-13,,16.0
X0033WCGMN,2025-05-13,2.0,19.0
X0033WPNNH,2025-05-13,,3.0
X0033XJWSN,2025-05-13,,18.0
X00345CTET,2025-05-13,,1.0
X00345CV97,2025-05-13,,27.0
X00345DNPD,2025-05-13,1.0,64.0
X00345I17N,2025-05-13,,16.0
X00345J8N9,2025-05-13,,3.0
X0034Y233H,2025-05-13,2.0,168.0
X0034Y3JRV,2025-05-13,,20.0
X0034YU8C5,2025-05-13,,111.0
X0034YUTCJ,2025-05-13,2.0,45.0
X0034YV5GD,2025-05-13,,53.0
X0034Z0VYJ,2025-05-13,,12.0
X0034Z1CFV,2025-05-13,1.0,242.0
X0034Z3QMD,2025-05-13,,1.0
X0034Z3REF,2025-05-13,,54.0
X0034Z53KV,2025-05-13,,82.0
X00353GGEJ,2025-05-13,,286.0
X00353LJ2N,2025-05-13,,3.0
X0035RXC2J,2025-05-13,,7.0
X0039TRW4R,2025-05-13,,87.0
